longitude,latitude,Labels
-114.023067,51.025362,#17FA2B
-73.796787,45.604701,#17FA2B
-73.450996,45.569121,#17FA2B
-76.69647,46.46523,#FA3E0C
-75.678485,45.343424,#17FA2B
-123.008545,49.152581,#17FA2B
-78.01462,48.1292,#FA3E0C
-68.5631,48.19724,#FA3E0C
-123.10431,49.264285,#17FA2B
-79.544779,43.761679,#17FA2B
-69.01594,48.14359,#FA3E0C
-70.30801,47.57195,#FA3E0C
-73.73178,46.29676,#FA3E0C
-72.7136,50.1464,#FA3E0C
-78.49263,52.38549,#FA3E0C
-123.066878,49.23267,#17FA2B
-75.766147,45.405668,#17FA2B
-114.131236,51.007111,#17FA2B
-73.702961,45.610331,#17FA2B
-73.499813,45.476577,#17FA2B
-70.07548,46.6292,#FA3E0C
-68.02614,48.66427,#FA3E0C
-79.15055,47.96613,#FA3E0C
-123.04176,49.09995,#17FA2B
-65.49132,51.55756,#FA3E0C
-74.4049,45.0908,#FA3E0C
-72.65884,46.3819,#FA3E0C
-122.788127,49.128095,#17FA2B
-72.95064,47.61031,#FA3E0C
-70.8912,45.8028,#FA3E0C
-71.67417,53.6292,#FA3E0C
-72.08629,45.17656,#FA3E0C
-76.10537,47.55036,#FA3E0C
-123.078764,49.257786,#17FA2B
-123.07599,49.144308,#17FA2B
-66.18675,50.22242,#FA3E0C
-122.774954,49.168784,#17FA2B
-122.909427,49.131461,#17FA2B
-75.61256,45.429322,#17FA2B
-65.45208,48.93825,#FA3E0C
-77.75781,48.17836,#FA3E0C
-72.36209,48.76979,#FA3E0C
-122.795698,49.103669,#17FA2B
-73.448951,45.532436,#17FA2B
-73.476423,45.596823,#17FA2B
-78.95405,48.28597,#FA3E0C
-73.847693,45.556821,#17FA2B
-122.740836,49.128399,#17FA2B
-73.00081,46.63909,#FA3E0C
-72.44,46.41517,#FA3E0C
-72.1478,48.2509,#FA3E0C
-73.41536,46.30036,#FA3E0C
-79.256232,43.665385,#17FA2B
-79.310879,43.635095,#17FA2B
-77.36915,47.04946,#FA3E0C
-79.715052,43.761982,#17FA2B
-72.57313,45.13999,#FA3E0C
-114.02002,51.010662,#17FA2B
-76.2978,51.0181,#FA3E0C
-73.71088,46.40258,#FA3E0C
-69.1271,48.76349,#FA3E0C
-114.158219,50.90435,#17FA2B
-73.1084,46.0054,#FA3E0C
-73.842985,45.454378,#17FA2B
-75.724939,45.399376,#17FA2B
-77.47565,53.77878,#FA3E0C
-123.050719,49.14585,#17FA2B
-79.364231,43.9115,#17FA2B
-79.254841,43.820036,#17FA2B
-70.9667,45.6194,#FA3E0C
-74.7497,46.5136,#FA3E0C
-123.094782,49.21792,#17FA2B
-72.08876,50.59053,#FA3E0C
-73.04081,45.74671,#FA3E0C
-72.7734,47.52698,#FA3E0C
-78.56336,47.52698,#FA3E0C
-76.58975,49.10132,#FA3E0C
-75.825634,45.368723,#17FA2B
-123.181624,49.256254,#17FA2B
-74.52385,45.93285,#FA3E0C
-74.5862,46.13819,#FA3E0C
-72.97692,45.47242,#FA3E0C
-77.0677,46.33693,#FA3E0C
-75.81252,45.398534,#17FA2B
-114.086406,51.097788,#17FA2B
-71.0184,48.33513,#FA3E0C
-114.135689,50.924175,#17FA2B
-76.7097,46.4194,#FA3E0C
-123.027218,49.174033,#17FA2B
-74.18914,46.01349,#FA3E0C
-71.15613,46.91607,#FA3E0C
-75.99335,47.41517,#FA3E0C
-123.135009,49.105566,#17FA2B
-79.32971,43.87115,#17FA2B
-70.87358,48.09592,#FA3E0C
-64.92447,48.18285,#FA3E0C
-77.77044,46.66067,#FA3E0C
-77.50338,48.41936,#FA3E0C
-73.804474,45.416314,#17FA2B
-78.96257,47.72242,#FA3E0C
-76.2018,47.80666,#FA3E0C
-69.1334,49.2363,#FA3E0C
-75.646375,45.359786,#17FA2B
-69.86872,47.52158,#FA3E0C
-73.420428,45.628594,#17FA2B
-75.598216,45.453228,#17FA2B
-78.13436,48.08783,#FA3E0C
-71.74003,50.86391,#FA3E0C
-123.110074,49.113057,#17FA2B
-75.624457,45.404605,#17FA2B
-69.28856,48.47962,#FA3E0C
-75.683,45.73142,#FA3E0C
-75.63999,45.438525,#17FA2B
-74.161,46.0127,#FA3E0C
-114.064809,51.125859,#17FA2B
-113.996101,50.917305,#17FA2B
-75.825235,45.401653,#17FA2B
-65.37765,48.05935,#FA3E0C
-71.65899,45.3738,#FA3E0C
-123.124216,49.261987,#17FA2B
-114.014783,50.982534,#17FA2B
-73.462099,45.474047,#17FA2B
-73.88182,45.82195,#FA3E0C
-70.78329,48.32195,#FA3E0C
-113.954226,51.004734,#17FA2B
-122.96181,49.262163,#17FA2B
-75.728644,45.383252,#17FA2B
-75.0563,45.67476,#FA3E0C
-73.36461,46.28777,#FA3E0C
-114.059109,50.906686,#17FA2B
-70.4342,47.0011,#FA3E0C
-77.50852,49.52608,#FA3E0C
-69.8054,47.46163,#FA3E0C
-75.819419,45.341238,#17FA2B
-114.074992,50.953821,#17FA2B
-74.18786,45.9985,#FA3E0C
-71.17781,48.67926,#FA3E0C
-75.607007,45.372899,#17FA2B
-79.626327,43.628454,#17FA2B
-73.447986,45.640867,#17FA2B
-64.60304,48.372,#FA3E0C
-73.893403,45.421937,#17FA2B
-75.676054,45.395721,#17FA2B
-71.97313,45.34682,#FA3E0C
-114.00514,51.170405,#17FA2B
-76.21824,47.18915,#FA3E0C
-122.99969,49.128188,#17FA2B
-123.067277,49.178845,#17FA2B
-65.21632,48.122,#FA3E0C
-79.05498,48.22782,#FA3E0C
-73.903651,45.503677,#17FA2B
-79.744419,43.7731,#17FA2B
-77.85018,50.52698,#FA3E0C
-73.778926,45.552054,#17FA2B
-123.104869,49.177635,#17FA2B
-75.825209,45.399931,#17FA2B
-73.694958,45.447633,#17FA2B
-79.548837,43.720629,#17FA2B
-113.99932,50.924004,#17FA2B
-77.21778,47.94455,#FA3E0C
-75.769045,45.390468,#17FA2B
-122.719198,49.224442,#17FA2B
-77.64631,48.49041,#FA3E0C
-75.583571,45.456139,#17FA2B
-70.30928,47.69544,#FA3E0C
-122.870492,49.190356,#17FA2B
-77.59371,50.1328,#FA3E0C
-69.7942,48.20893,#FA3E0C
-72.3259,45.4771,#FA3E0C
-114.061358,51.043609,#17FA2B
-74.28808,45.92386,#FA3E0C
-79.253726,43.766507,#17FA2B
-122.868423,49.174976,#17FA2B
-70.46869,46.42746,#FA3E0C
-123.05424,49.188689,#17FA2B
-76.63682,48.47153,#FA3E0C
-79.24597,43.701184,#17FA2B
-123.066979,49.268091,#17FA2B
-73.55733,46.23412,#FA3E0C
-73.779425,45.552051,#17FA2B
-75.805592,45.381867,#17FA2B
-122.975531,49.166627,#17FA2B
-122.83036,49.224478,#17FA2B
-75.20421,48.10761,#FA3E0C
-73.8414,48.0036,#FA3E0C
-73.31902,46.29317,#FA3E0C
-122.946428,49.183026,#17FA2B
-75.5168,49.54856,#FA3E0C
-69.53232,49.28597,#FA3E0C
-73.690552,45.59435,#17FA2B
-122.782634,49.229954,#17FA2B
-113.984946,50.96558,#17FA2B
-78.35146,46.39898,#FA3E0C
-78.28358,48.02878,#FA3E0C
-73.24219,46.27518,#FA3E0C
-79.412855,43.7716,#17FA2B
-73.777378,45.430151,#17FA2B
-66.27287,50.24221,#FA3E0C
-73.672299,45.410588,#17FA2B
-114.139589,51.086118,#17FA2B
-79.745322,43.688254,#17FA2B
-114.082968,50.943966,#17FA2B
-74.82418,46.57105,#FA3E0C
-122.736248,49.260582,#17FA2B
-114.013025,51.111769,#17FA2B
-79.33404,43.765939,#17FA2B
-73.97246,46.70084,#FA3E0C
-77.49344,46.70174,#FA3E0C
-68.07506,49.31475,#FA3E0C
-73.771768,45.402842,#17FA2B
-66.35343,50.21163,#FA3E0C
-73.783834,45.593462,#17FA2B
-79.303425,43.914262,#17FA2B
-77.82123,48.04497,#FA3E0C
-78.46041,52.16757,#FA3E0C
-73.825514,45.550536,#17FA2B
-73.63896,47.02608,#FA3E0C
-75.685707,45.381839,#17FA2B
-123.117669,49.203942,#17FA2B
-77.21273,47.49581,#FA3E0C
-73.748842,45.627082,#17FA2B
-123.085484,49.123078,#17FA2B
-74.15686,50.06925,#FA3E0C
-79.37394,47.66157,#FA3E0C
-73.529436,45.517887,#17FA2B
-122.832909,49.145009,#17FA2B
-73.31265,45.92386,#FA3E0C
-73.858566,45.562241,#17FA2B
-114.002475,51.150971,#17FA2B
-77.5342,46.5777,#FA3E0C
-123.018841,49.102669,#17FA2B
-70.71386,49.68645,#FA3E0C
-75.2383,46.7378,#FA3E0C
-123.118334,49.22749,#17FA2B
-79.25857,43.880581,#17FA2B
-61.7596,51.53417,#FA3E0C
-79.682872,43.702296,#17FA2B
-71.21883,48.41936,#FA3E0C
-78.74033,49.39898,#FA3E0C
-63.28772,50.8828,#FA3E0C
-79.6373,43.828753,#17FA2B
-73.91795,46.33184,#FA3E0C
-75.67203,50.6229,#FA3E0C
-114.033705,51.170877,#17FA2B
-70.92478,47.04137,#FA3E0C
-77.98093,48.69544,#FA3E0C
-71.72344,49.95444,#FA3E0C
-73.48382,45.453413,#17FA2B
-77.969,48.15348,#FA3E0C
-122.806896,49.221554,#17FA2B
-73.748417,45.402215,#17FA2B
-72.06558,48.81835,#FA3E0C
-73.50718,49.49311,#FA3E0C
-114.060604,50.991712,#17FA2B
-113.918807,51.16894,#17FA2B
-75.192,45.7518,#FA3E0C
-122.761768,49.26337,#17FA2B
-78.0013,50.51529,#FA3E0C
-122.920488,49.111808,#17FA2B
-79.398299,43.877776,#17FA2B
-72.61148,45.51439,#FA3E0C
-72.67467,45.22332,#FA3E0C
-73.818539,45.460461,#17FA2B
-69.30753,48.52878,#FA3E0C
-114.089525,50.976358,#17FA2B
-75.58789,51.10582,#FA3E0C
-79.333365,43.650313,#17FA2B
-71.24138,51.2527,#FA3E0C
-122.813286,49.14216,#17FA2B
-70.83198,48.21973,#FA3E0C
-72.55333,46.41067,#FA3E0C
-114.090237,50.913005,#17FA2B
-114.017874,51.0284,#17FA2B
-114.137333,50.997597,#17FA2B
-79.2,46.9825,#FA3E0C
-75.707193,45.325944,#17FA2B
-75.20541,46.70534,#FA3E0C
-72.03792,50.67836,#FA3E0C
-73.86678,46.75719,#FA3E0C
-79.481981,43.676923,#17FA2B
-76.47941,45.65528,#FA3E0C
-74.45021,50.78777,#FA3E0C
-73.9717,45.8972,#FA3E0C
-75.730363,45.371122,#17FA2B
-122.859237,49.190026,#17FA2B
-73.495564,45.613962,#17FA2B
-73.55069,46.47153,#FA3E0C
-68.4614,49.6026,#FA3E0C
-69.82258,48.00719,#FA3E0C
-73.668898,45.586894,#17FA2B
-77.36015,48.06655,#FA3E0C
-79.291442,43.758869,#17FA2B
-70.78756,46.55756,#FA3E0C
-114.02619,51.140898,#17FA2B
-70.10382,46.62021,#FA3E0C
-78.2337,48.55126,#FA3E0C
-114.120054,51.06789,#17FA2B
-72.05869,48.93465,#FA3E0C
-68.96679,47.38459,#FA3E0C
-69.98942,47.15438,#FA3E0C
-75.61997,45.419032,#17FA2B
-123.183396,49.143158,#17FA2B
-77.82026,46.55396,#FA3E0C
-71.30897,48.36121,#FA3E0C
-76.19742,46.83423,#FA3E0C
-64.50586,50.32105,#FA3E0C
-73.909562,45.412371,#17FA2B
-79.649923,43.895531,#17FA2B
-75.565764,45.450307,#17FA2B
-79.2241,49.1241,#FA3E0C
-71.85788,51.15348,#FA3E0C
-114.098718,50.971887,#17FA2B
-73.552221,45.51887,#17FA2B
-78.75905,48.2536,#FA3E0C
-76.05096,50.29497,#FA3E0C
-71.79783,46.84323,#FA3E0C
-73.5983,47.7914,#FA3E0C
-79.314846,43.773153,#17FA2B
-79.631919,43.690143,#17FA2B
-75.18804,48.11121,#FA3E0C
-73.91384,50.51349,#FA3E0C
-73.640973,45.549794,#17FA2B
-79.48635,48.77248,#FA3E0C
-78.89061,49.01979,#FA3E0C
-79.641638,43.911236,#17FA2B
-70.75853,49.52068,#FA3E0C
-70.82805,47.09233,#FA3E0C
-76.57689,45.77158,#FA3E0C
-77.61954,48.09682,#FA3E0C
-78.80377,47.99491,#FA3E0C
-76.1593,45.8959,#FA3E0C
-73.73304,46.43555,#FA3E0C
-114.054393,50.943784,#17FA2B
-70.29144,49.91337,#FA3E0C
-77.933,47.9081,#FA3E0C
-75.831708,45.438446,#17FA2B
-114.154509,51.023162,#17FA2B
-71.99727,48.82824,#FA3E0C
-73.10259,47.65168,#FA3E0C
-73.908272,45.593365,#17FA2B
-73.84113,46.32554,#FA3E0C
-72.64571,46.63549,#FA3E0C
-77.10537,48.68016,#FA3E0C
-75.9559,46.10492,#FA3E0C
-67.50476,50.13639,#FA3E0C
-74.80037,51.131,#FA3E0C
-68.492,47.56385,#FA3E0C
-113.986141,50.984754,#17FA2B
-72.48435,46.41157,#FA3E0C
-79.15866,47.64719,#FA3E0C
-73.04702,46.09682,#FA3E0C
-75.689534,45.431605,#17FA2B
-70.47124,48.95354,#FA3E0C
-79.02794,48.26529,#FA3E0C
-74.58757,46.08423,#FA3E0C
-76.54605,49.36481,#FA3E0C
-123.085683,49.166037,#17FA2B
-75.718853,45.422809,#17FA2B
-79.19492,49.22512,#FA3E0C
-114.158657,51.110682,#17FA2B
-71.53057,47.02158,#FA3E0C
-76.54942,50.47782,#FA3E0C
-73.448023,45.46637,#17FA2B
-70.07013,47.06295,#FA3E0C
-74.10457,45.95714,#FA3E0C
-71.17812,48.46073,#FA3E0C
-73.852958,45.63763,#17FA2B
-122.724241,49.173336,#17FA2B
-77.85912,51.30666,#FA3E0C
-72.51603,48.07914,#FA3E0C
-75.689359,45.409032,#17FA2B
-75.719923,45.416519,#17FA2B
-72.75073,50.03238,#FA3E0C
-69.3067,48.0281,#FA3E0C
-75.4128,47.1267,#FA3E0C
-122.867018,49.253263,#17FA2B
-78.23232,48.61121,#FA3E0C
-71.74737,46.8783,#FA3E0C
-70.57042,51.20084,#FA3E0C
-70.11356,48.66337,#FA3E0C
-79.23354,49.04047,#FA3E0C
-113.995884,51.001044,#17FA2B
-73.66591,45.57377,#17FA2B
-66.55103,48.07644,#FA3E0C
-75.36929,46.88729,#FA3E0C
-79.525284,43.864691,#17FA2B
-74.28778,46.29497,#FA3E0C
-79.354463,43.745565,#17FA2B
-76.05484,46.01439,#FA3E0C
-75.664575,45.347344,#17FA2B
-122.725957,49.149817,#17FA2B
-73.428126,45.436187,#17FA2B
-122.929359,49.115717,#17FA2B
-64.61067,48.82015,#FA3E0C
-73.435587,45.600444,#17FA2B
-73.534705,45.401772,#17FA2B
-123.101474,49.120667,#17FA2B
-122.970249,49.161726,#17FA2B
-75.701482,45.328078,#17FA2B
-79.61964,43.801408,#17FA2B
-122.887732,49.12649,#17FA2B
-114.166718,51.00488,#17FA2B
-123.043563,49.236166,#17FA2B
-79.397334,43.701108,#17FA2B
-74.01021,47.43555,#FA3E0C
-123.107304,49.208303,#17FA2B
-122.734606,49.159125,#17FA2B
-74.6228,45.9914,#FA3E0C
-71.56839,48.56295,#FA3E0C
-114.031406,50.931709,#17FA2B
-76.65376,45.84053,#FA3E0C
-66.32207,50.28417,#FA3E0C
-68.12449,48.622,#FA3E0C
-79.335769,43.737422,#17FA2B
-74.77769,45.97962,#FA3E0C
-77.60101,48.89089,#FA3E0C
-73.45209,45.621568,#17FA2B
-73.693894,45.534788,#17FA2B
-74.54844,45.89808,#FA3E0C
-72.8041,46.382,#FA3E0C
-74.95954,46.45084,#FA3E0C
-75.58348,49.56115,#FA3E0C
-75.570406,45.385757,#17FA2B
-73.590044,45.535495,#17FA2B
-79.344071,43.712913,#17FA2B
-75.613789,45.45363,#17FA2B
-74.55394,54.46253,#FA3E0C
-72.67694,45.44365,#FA3E0C
-70.8572,45.9056,#FA3E0C
-73.87275,45.872,#FA3E0C
-114.113419,51.158223,#17FA2B
-74.17372,45.92386,#FA3E0C
-66.23171,50.27878,#FA3E0C
-75.723721,45.419336,#17FA2B
-73.0676,47.3199,#FA3E0C
-74.34387,45.23951,#FA3E0C
-113.948337,50.898079,#17FA2B
-79.1326,50.68645,#FA3E0C
-79.578937,43.879654,#17FA2B
-113.975698,50.895121,#17FA2B
-79.451767,43.915507,#17FA2B
-79.698356,43.902956,#17FA2B
-114.111609,51.008636,#17FA2B
-75.670029,45.388892,#17FA2B
-79.50129,48.8756,#FA3E0C
-123.060809,49.143425,#17FA2B
-77.66782,49.78777,#FA3E0C
-65.07507,49.22422,#FA3E0C
-79.419656,43.648544,#17FA2B
-63.661,49.7225,#FA3E0C
-79.379502,43.863316,#17FA2B
-71.92072,48.85851,#FA3E0C
-79.0165,48.3794,#FA3E0C
-75.37593,46.80936,#FA3E0C
-71.63797,46.40438,#FA3E0C
-70.99163,49.85042,#FA3E0C
-79.29569,48.02068,#FA3E0C
-75.578143,45.340256,#17FA2B
-73.727238,45.519166,#17FA2B
-79.284515,43.775011,#17FA2B
-79.32933,47.63549,#FA3E0C
-75.765247,45.331168,#17FA2B
-75.691972,45.440334,#17FA2B
-77.84112,48.19544,#FA3E0C
-76.1436,45.7906,#FA3E0C
-75.11733,46.15708,#FA3E0C
-114.111129,51.011201,#17FA2B
-113.955877,50.973392,#17FA2B
-71.9756,45.8928,#FA3E0C
-76.04586,51.39808,#FA3E0C
-76.17669,45.63459,#FA3E0C
-64.52903,48.50989,#FA3E0C
-79.262567,43.795365,#17FA2B
-79.0246,47.64089,#FA3E0C
-76.44563,49.82914,#FA3E0C
-66.12589,50.24221,#FA3E0C
-73.530009,45.508745,#17FA2B
-76.8506,47.1483,#FA3E0C
-72.34699,45.81295,#FA3E0C
-75.745043,45.34284,#17FA2B
-75.92851,52.85312,#FA3E0C
-70.59861,46.59233,#FA3E0C
-123.194574,49.222539,#17FA2B
-78.5432,47.7527,#FA3E0C
-76.15281,49.52788,#FA3E0C
-79.521897,43.79647,#17FA2B
-74.1237,46.31835,#FA3E0C
-68.2355,49.3687,#FA3E0C
-73.767338,45.556434,#17FA2B
-122.797268,49.213063,#17FA2B
-74.02924,48.31295,#FA3E0C
-113.972967,50.934194,#17FA2B
-79.443601,43.784265,#17FA2B
-74.87772,46.15618,#FA3E0C
-76.55967,46.84413,#FA3E0C
-72.72816,48.78597,#FA3E0C
-123.187885,49.240816,#17FA2B
-122.909595,49.248639,#17FA2B
-79.257573,43.791436,#17FA2B
-79.367011,43.712726,#17FA2B
-77.18931,47.03148,#FA3E0C
-75.671948,45.386693,#17FA2B
-79.333027,43.679929,#17FA2B
-70.5066,48.3777,#FA3E0C
-79.674331,43.670424,#17FA2B
-123.093493,49.164675,#17FA2B
-77.61379,48.44994,#FA3E0C
-114.031903,51.143328,#17FA2B
-122.751862,49.132806,#17FA2B
-114.162434,51.169644,#17FA2B
-76.5471,49.80756,#FA3E0C
-78.6736,46.95,#FA3E0C
-123.032286,49.135644,#17FA2B
-73.425815,45.468464,#17FA2B
-123.196427,49.184765,#17FA2B
-78.31697,48.74761,#FA3E0C
-78.07245,48.6337,#FA3E0C
-75.03508,46.40438,#FA3E0C
-122.835552,49.267883,#17FA2B
-74.92822,46.44544,#FA3E0C
-65.00047,48.54407,#FA3E0C
-75.2859,46.95804,#FA3E0C
-73.92081,46.14898,#FA3E0C
-78.01391,48.64629,#FA3E0C
-79.299666,43.900958,#17FA2B
-75.87629,46.33873,#FA3E0C
-75.58988,46.29227,#FA3E0C
-123.015285,49.119804,#17FA2B
-77.87495,48.06115,#FA3E0C
-73.82427,46.02608,#FA3E0C
-73.49305,49.71613,#FA3E0C
-74.11099,46.0036,#FA3E0C
-79.727308,43.86755,#17FA2B
-72.71659,49.7509,#FA3E0C
-72.27772,45.94814,#FA3E0C
-77.613,50.44365,#FA3E0C
-64.76173,48.26349,#FA3E0C
-122.904193,49.186694,#17FA2B
-75.685282,45.389645,#17FA2B
-75.775085,45.437069,#17FA2B
-75.729734,45.396111,#17FA2B
-73.746187,45.53295,#17FA2B
-75.674819,45.386594,#17FA2B
-79.294236,43.7207,#17FA2B
-122.731263,49.104878,#17FA2B
-75.67545,45.60132,#FA3E0C
-67.89008,50.01259,#FA3E0C
-72.19304,45.99311,#FA3E0C
-79.437946,43.634553,#17FA2B
-70.02288,50.23322,#FA3E0C
-75.671489,45.455592,#17FA2B
-114.06132,51.151832,#17FA2B
-69.46709,49.01349,#FA3E0C
-73.738363,45.628467,#17FA2B
-113.973744,51.019617,#17FA2B
-73.69036,48.43555,#FA3E0C
-122.963974,49.236975,#17FA2B
-123.084266,49.20416,#17FA2B
-76.27996,53.86481,#FA3E0C
-73.411941,45.531868,#17FA2B
-74.47269,46.2494,#FA3E0C
-122.991824,49.153265,#17FA2B
-77.1019,48.1678,#FA3E0C
-123.005994,49.206252,#17FA2B
-75.746066,45.466301,#17FA2B
-77.66371,52.51889,#FA3E0C
-114.024619,50.913234,#17FA2B
-73.49083,46.66427,#FA3E0C
-75.623241,45.343834,#17FA2B
-114.106564,51.171543,#17FA2B
-76.7418,48.82194,#FA3E0C
-68.69628,49.23861,#FA3E0C
-123.00705,49.218585,#17FA2B
-73.665065,45.583409,#17FA2B
-73.610725,45.479363,#17FA2B
-70.0531,48.1567,#FA3E0C
-74.51569,50.34502,#FA3E0C
-72.05458,51.27878,#FA3E0C
-62.90703,49.19904,#FA3E0C
-63.8429,50.3598,#FA3E0C
-73.77407,46.92836,#FA3E0C
-123.059757,49.262345,#17FA2B
-73.423721,45.554758,#17FA2B
-114.022168,51.057007,#17FA2B
-114.146141,51.051275,#17FA2B
-69.31122,52.41067,#FA3E0C
-70.7081,48.3361,#FA3E0C
-113.965389,51.092643,#17FA2B
-76.70354,45.82105,#FA3E0C
-122.801778,49.254933,#17FA2B
-74.37202,49.86931,#FA3E0C
-114.096226,51.103069,#17FA2B
-70.26229,47.85941,#FA3E0C
-73.754414,45.417629,#17FA2B
-71.0747,51.31115,#FA3E0C
-75.7397,45.8344,#FA3E0C
-74.96489,46.24131,#FA3E0C
-122.93822,49.259733,#17FA2B
-75.827657,45.400352,#17FA2B
-75.759925,45.363307,#17FA2B
-71.87352,48.16157,#FA3E0C
-73.919463,45.46576,#17FA2B
-79.706942,43.79342,#17FA2B
-75.745346,45.370133,#17FA2B
-113.931566,51.122821,#17FA2B
-78.86841,49.28417,#FA3E0C
-78.61953,46.6247,#FA3E0C
-77.49045,48.76888,#FA3E0C
-75.85501,45.56205,#FA3E0C
-73.816757,45.62326,#17FA2B
-122.849854,49.255247,#17FA2B
-114.070709,51.012524,#17FA2B
-75.98308,46.30216,#FA3E0C
-73.519494,45.523949,#17FA2B
-73.911393,45.526622,#17FA2B
-70.7325,48.09053,#FA3E0C
-72.8461,46.495,#FA3E0C
-70.87087,48.11211,#FA3E0C
-75.72576,45.406846,#17FA2B
-74.49871,45.70264,#FA3E0C
-77.54262,48.49581,#FA3E0C
-71.23643,48.49671,#FA3E0C
-73.617629,45.45101,#17FA2B
-72.74735,47.2563,#FA3E0C
-73.23241,48.35402,#FA3E0C
-70.1517,46.6823,#FA3E0C
-74.81657,49.93196,#FA3E0C
-73.787657,45.569257,#17FA2B
-76.95835,52.79676,#FA3E0C
-67.15272,49.84233,#FA3E0C
-71.798,50.48502,#FA3E0C
-72.29008,48.28597,#FA3E0C
-114.131798,51.056956,#17FA2B
-75.771816,45.328694,#17FA2B
-114.113773,50.995349,#17FA2B
-77.50293,48.70534,#FA3E0C
-78.13983,47.92476,#FA3E0C
-75.16529,49.2527,#FA3E0C
-75.566837,45.443795,#17FA2B
-71.09522,48.15528,#FA3E0C
-74.42689,49.31205,#FA3E0C
-123.029497,49.217814,#17FA2B
-79.10339,46.98052,#FA3E0C
-77.7606,48.1686,#FA3E0C
-73.8669,46.7528,#FA3E0C
-71.66015,46.35042,#FA3E0C
-72.49322,48.48591,#FA3E0C
-76.1333,45.5828,#FA3E0C
-71.36166,46.6328,#FA3E0C
-114.004463,51.069232,#17FA2B
-79.523362,43.840611,#17FA2B
-123.016948,49.130113,#17FA2B
-123.074965,49.147361,#17FA2B
-123.034928,49.239455,#17FA2B
-75.636979,45.353075,#17FA2B
-79.03969,48.7503,#FA3E0C
-122.831147,49.166115,#17FA2B
-123.118035,49.163249,#17FA2B
-75.43058,45.60582,#FA3E0C
-75.700281,45.393148,#17FA2B
-69.92345,47.95714,#FA3E0C
-113.960436,50.906827,#17FA2B
-73.477844,45.567291,#17FA2B
-73.12837,52.3747,#FA3E0C
-73.07682,46.33783,#FA3E0C
-72.46751,48.3765,#FA3E0C
-71.33485,47.03687,#FA3E0C
-75.680734,45.327056,#17FA2B
-70.71989,46.61121,#FA3E0C
-114.073243,51.002713,#17FA2B
-75.803504,45.419785,#17FA2B
-75.65261,50.22422,#FA3E0C
-70.51022,48.3783,#FA3E0C
-70.78676,48.96343,#FA3E0C
-75.663608,45.349296,#17FA2B
-75.662881,45.417138,#17FA2B
-76.0704,45.94724,#FA3E0C
-74.80611,46.06385,#FA3E0C
-74.86905,45.67116,#FA3E0C
-114.055211,51.061657,#17FA2B
-113.977798,51.046569,#17FA2B
-77.32295,46.15168,#FA3E0C
-73.708222,45.600278,#17FA2B
-73.8011,45.76799,#FA3E0C
-122.731138,49.171792,#17FA2B
-73.511413,45.540331,#17FA2B
-76.41392,49.07015,#FA3E0C
-73.95572,53.91337,#FA3E0C
-73.91671,51.22332,#FA3E0C
-73.682649,45.430519,#17FA2B
-113.965169,50.898048,#17FA2B
-71.53734,46.81295,#FA3E0C
-78.9085,48.63729,#FA3E0C
-73.735665,45.633126,#17FA2B
-71.27236,48.41427,#FA3E0C
-78.66787,46.3828,#FA3E0C
-70.98579,45.86931,#FA3E0C
-72.6858,46.6636,#FA3E0C
-78.39525,47.79137,#FA3E0C
-73.92865,50.93375,#FA3E0C
-75.730178,45.339546,#17FA2B
-72.5883,45.6436,#FA3E0C
-122.950729,49.163882,#17FA2B
-79.248264,43.644983,#17FA2B
-77.10952,47.40978,#FA3E0C
-73.21563,47.13459,#FA3E0C
-113.931977,51.042483,#17FA2B
-122.779228,49.209065,#17FA2B
-77.7942,46.425,#FA3E0C
-79.565097,43.678293,#17FA2B
-122.90976,49.206725,#17FA2B
-75.718554,45.41187,#17FA2B
-123.053694,49.107949,#17FA2B
-66.30208,48.56385,#FA3E0C
-78.97435,48.22242,#FA3E0C
-75.660771,45.464129,#17FA2B
-72.31967,48.85132,#FA3E0C
-123.156683,49.230254,#17FA2B
-123.132051,49.106738,#17FA2B
-70.79723,51.48412,#FA3E0C
-123.177552,49.158024,#17FA2B
-73.00131,50.50989,#FA3E0C
-73.48313,46.1274,#FA3E0C
-122.73235,49.151327,#17FA2B
-75.624123,45.441017,#17FA2B
-71.16524,50.91757,#FA3E0C
-75.74686,45.403961,#17FA2B
-73.95667,45.11121,#FA3E0C
-73.8941,50.38459,#FA3E0C
-114.173091,50.953399,#17FA2B
-79.433411,43.807234,#17FA2B
-123.094592,49.205282,#17FA2B
-114.061073,51.047332,#17FA2B
-79.283972,43.829444,#17FA2B
-79.464078,43.866977,#17FA2B
-69.30304,49.22332,#FA3E0C
-71.62179,48.59862,#FA3E0C
-63.03266,51.59502,#FA3E0C
-73.810439,45.633325,#17FA2B
-79.589042,43.64013,#17FA2B
-77.63021,48.24311,#FA3E0C
-79.268221,43.724618,#17FA2B
-122.757648,49.1823,#17FA2B
-72.15943,51.59053,#FA3E0C
-71.32038,46.02428,#FA3E0C
-73.54882,45.611423,#17FA2B
-114.104998,51.142533,#17FA2B
-122.933353,49.259609,#17FA2B
-75.819123,45.355913,#17FA2B
-70.0231,46.622,#FA3E0C
-71.47579,48.03327,#FA3E0C
-71.83023,54.58873,#FA3E0C
-72.6742,48.36481,#FA3E0C
-73.753252,45.636065,#17FA2B
-71.69486,46.76169,#FA3E0C
-79.393602,43.771423,#17FA2B
